RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVERAGE,TOTAL SG:ARG,MEASURED ROUNDS,year,measure
29,29,Justin Rose,99,0.223,19.842,89,2005,sg_around_green
30,30,Len Mattiace,86,0.219,16.607,76,2005,sg_around_green
31,31,Chris Riley,67,0.208,8.924,43,2005,sg_around_green
32,32,Glen Day,80,0.206,15.251,74,2005,sg_around_green
33,33,Rory Sabbatini,81,0.204,12.262,60,2005,sg_around_green
34,34,Scott Verplank,87,0.203,13.392,66,2005,sg_around_green
35,35,Justin Leonard,78,0.202,11.114,55,2005,sg_around_green
36,36,Woody Austin,100,0.2,18.159,91,2005,sg_around_green
37,37,Geoff Ogilvy,97,0.198,14.846,75,2005,sg_around_green
38,38,Aaron Baddeley,84,0.191,14.512,76,2005,sg_around_green
T39,T39,Tim Clark,92,0.188,12.231,65,2005,sg_around_green
T39,T39,Loren Roberts,54,0.188,9.031,48,2005,sg_around_green
41,41,Steve Flesch,90,0.186,11.883,64,2005,sg_around_green
42,42,Jonathan Byrd,103,0.181,16.975,94,2005,sg_around_green
43,43,Carl Pettersson,109,0.18,16.873,94,2005,sg_around_green
44,44,Jeff Hart,63,0.178,10.313,58,2005,sg_around_green
45,45,Bernhard Langer,67,0.176,8.086,46,2005,sg_around_green
46,46,David Toms,87,0.174,11.137,64,2005,sg_around_green
47,47,Ryuji Imada,78,0.17,11.368,67,2005,sg_around_green
48,48,Stuart Appleby,84,0.168,10.598,63,2005,sg_around_green
49,49,J.P. Hayes,63,0.167,8.862,53,2005,sg_around_green
50,50,Jay Williamson,53,0.156,7.328,47,2005,sg_around_green
51,51,Charlie Wi,67,0.15,9.13,61,2005,sg_around_green
52,52,Bob Heintz,67,0.147,9.128,62,2005,sg_around_green
T53,T53,Kevin Na,88,0.143,11.44,80,2005,sg_around_green
T53,T53,Tom Pernice Jr.,111,0.143,12.768,89,2005,sg_around_green
T55,T55,Glen Hnatiuk,59,0.13,6.641,51,2005,sg_around_green
T55,T55,Joe Ogilvie,103,0.13,10.274,79,2005,sg_around_green
57,57,Dan Forsman,52,0.129,6.041,47,2005,sg_around_green
T58,T58,Robert Damron,89,0.128,10.224,80,2005,sg_around_green
T58,T58,Steve Elkington,67,0.128,7.065,55,2005,sg_around_green
60,60,Jay Haas,54,0.126,4.899,39,2005,sg_around_green
61,61,Jim Carter,62,0.125,6.851,55,2005,sg_around_green
62,62,J.L. Lewis,98,0.122,10.028,82,2005,sg_around_green
63,63,Bob Estes,92,0.121,9.705,80,2005,sg_around_green
T64,T64,Doug Barron,70,0.119,7.742,65,2005,sg_around_green
T64,T64,Ben Crane,78,0.119,7.737,65,2005,sg_around_green
66,66,Phillip Price,77,0.117,7.486,64,2005,sg_around_green
67,67,Jesper Parnevik,84,0.116,7.907,68,2005,sg_around_green
68,68,Jerry Kelly,101,0.115,8.776,76,2005,sg_around_green
69,69,Chad Campbell,95,0.113,8.612,76,2005,sg_around_green
70,70,Brian Gay,101,0.106,9.878,93,2005,sg_around_green
T71,T71,Brad Faxon,75,0.099,5.756,58,2005,sg_around_green
T71,T71,Michael Long,72,0.099,6.319,64,2005,sg_around_green
T73,T73,Kent Jones,99,0.098,8.649,88,2005,sg_around_green
T73,T73,Tim Petrovic,97,0.098,7.844,80,2005,sg_around_green
75,75,Andrew Magee,82,0.096,6.826,71,2005,sg_around_green
76,76,Steve Allan,102,0.095,8.415,89,2005,sg_around_green
77,77,Stephen Ames,82,0.094,5.755,61,2005,sg_around_green
78,78,Daniel Chopra,108,0.091,8.468,93,2005,sg_around_green
79,79,Pat Perez,89,0.09,6.646,74,2005,sg_around_green
80,80,John Elliott,58,0.086,4.478,52,2005,sg_around_green
81,81,Carlos Franco,78,0.084,5.64,67,2005,sg_around_green
82,82,Alex Cejka,84,0.08,5.611,70,2005,sg_around_green
T83,T83,Fred Funk,102,0.072,5.897,82,2005,sg_around_green
T83,T83,Thomas Levet,54,0.072,2.574,36,2005,sg_around_green
85,85,Paul Claxton,79,0.071,4.684,66,2005,sg_around_green
86,86,Vaughn Taylor,99,0.07,6.277,90,2005,sg_around_green
87,87,Rocco Mediate,73,0.069,4.581,66,2005,sg_around_green
88,88,Rich Beem,66,0.068,3.281,48,2005,sg_around_green
89,89,Chris DiMarco,83,0.058,3.451,59,2005,sg_around_green
90,90,Matt Davidson,53,0.054,2.709,50,2005,sg_around_green
91,91,Dean Wilson,86,0.046,3.68,80,2005,sg_around_green
92,92,Hideto Tanihara,50,0.045,2.027,45,2005,sg_around_green
93,93,Jeff Sluman,94,0.044,3.708,85,2005,sg_around_green
94,94,Mathias Grönberg,60,0.043,2.404,56,2005,sg_around_green
T95,T95,Brian Davis,75,0.04,2.575,64,2005,sg_around_green
T95,T95,James Driscoll,73,0.04,2.547,63,2005,sg_around_green
97,97,Dudley Hart,84,0.038,2.743,73,2005,sg_around_green
T98,T98,Tom Lehman,69,0.037,1.847,50,2005,sg_around_green
T98,T98,Peter Lonard,85,0.037,2.434,66,2005,sg_around_green
T100,T100,Rod Pampling,89,0.033,2.339,70,2005,sg_around_green
T100,T100,Brenden Pappas,51,0.033,1.626,49,2005,sg_around_green
T102,T102,Cameron Beckman,96,0.028,2.395,85,2005,sg_around_green
T102,T102,Joe Durant,81,0.028,1.936,69,2005,sg_around_green
T102,T102,John Rollins,97,0.028,2.286,83,2005,sg_around_green
105,105,Adam Scott,72,0.024,1.253,52,2005,sg_around_green
T106,T106,José Coceres,56,0.021,1.116,53,2005,sg_around_green
T106,T106,Zach Johnson,96,0.021,1.737,83,2005,sg_around_green
T108,T108,Jason Bohn,91,0.019,1.546,82,2005,sg_around_green
T108,T108,Richard Johnson,50,0.019,0.893,46,2005,sg_around_green
110,110,Hidemichi Tanaka,106,0.015,1.43,95,2005,sg_around_green
T111,T111,Craig Barlow,81,0.014,0.903,64,2005,sg_around_green
T111,T111,Davis Love III,80,0.014,0.809,57,2005,sg_around_green
T111,T111,Dennis Paulson,63,0.014,0.826,57,2005,sg_around_green
114,114,Gavin Coles,70,0.012,0.79,64,2005,sg_around_green
115,115,Stewart Cink,98,0.011,0.81,71,2005,sg_around_green
116,116,Jonathan Kaye,77,0.01,0.608,64,2005,sg_around_green
117,117,Danny Briggs,70,0.009,0.575,62,2005,sg_around_green
118,118,Heath Slocum,103,0.007,0.63,90,2005,sg_around_green
119,119,D.J. Trahan,81,0.003,0.234,71,2005,sg_around_green
120,120,David Hearn,68,0,NA,61,2005,sg_around_green
121,121,Neal Lancaster,95,-0.005,-0.427,86,2005,sg_around_green
122,122,Jeff Brehaut,71,-0.006,-0.408,63,2005,sg_around_green
123,123,Will MacKenzie,75,-0.007,-0.504,68,2005,sg_around_green
124,124,Greg Owen,84,-0.008,-0.581,71,2005,sg_around_green
125,125,Ted Purdy,122,-0.011,-1.062,100,2005,sg_around_green
T126,T126,Kenny Perry,82,-0.012,-0.69,60,2005,sg_around_green
T126,T126,Bob Tway,87,-0.012,-0.8,66,2005,sg_around_green
128,128,Tiger Woods,76,-0.015,-0.805,55,2005,sg_around_green
129,129,Matt Kuchar,60,-0.018,-1.025,56,2005,sg_around_green
130,130,Duffy Waldorf,86,-0.019,-1.35,71,2005,sg_around_green
131,131,Justin Bolli,65,-0.026,-1.541,59,2005,sg_around_green
132,132,Mark O'Meara,66,-0.027,-1.389,52,2005,sg_around_green
133,133,Fred Couples,72,-0.03,-1.318,44,2005,sg_around_green
134,134,Brent Geiberger,61,-0.031,-1.616,52,2005,sg_around_green
135,135,Retief Goosen,71,-0.034,-1.469,43,2005,sg_around_green
136,136,Freddie Jacobson,72,-0.036,-2.038,56,2005,sg_around_green
137,137,Arron Oberholser,65,-0.042,-2.138,51,2005,sg_around_green
138,138,Hunter Haas,83,-0.046,-3.336,73,2005,sg_around_green
139,139,J.J. Henry,102,-0.047,-4.071,87,2005,sg_around_green
140,140,Frank Lickliter II,100,-0.051,-4.355,86,2005,sg_around_green
141,141,Matt Gogel,78,-0.056,-3.841,68,2005,sg_around_green
142,142,John Senden,101,-0.06,-5.475,91,2005,sg_around_green
T143,T143,Arjun Atwal,65,-0.061,-3.7,61,2005,sg_around_green
T143,T143,Skip Kendall,80,-0.061,-4.315,71,2005,sg_around_green
T145,T145,Billy Andrade,83,-0.063,-4.641,74,2005,sg_around_green
T145,T145,Darron Stiles,78,-0.063,-4.436,70,2005,sg_around_green
147,147,Briny Baird,98,-0.068,-6.008,89,2005,sg_around_green
T148,T148,Brian Bateman,98,-0.07,-6.028,86,2005,sg_around_green
T148,T148,Scott Gutschewski,86,-0.07,-5.004,72,2005,sg_around_green
150,150,Tjaart van der Walt,56,-0.072,-3.89,54,2005,sg_around_green
151,151,Chris Anderson,66,-0.076,-4.383,58,2005,sg_around_green
152,152,Larry Mize,54,-0.079,-3.634,46,2005,sg_around_green
153,153,Bill Glasson,54,-0.092,-4.05,44,2005,sg_around_green
154,154,John Daly,78,-0.106,-5.953,56,2005,sg_around_green
155,155,Jason Allred,75,-0.108,-6.905,64,2005,sg_around_green
156,156,Steve Lowery,100,-0.114,-9.935,87,2005,sg_around_green
157,157,Tommy Armour III,103,-0.117,-10.798,92,2005,sg_around_green
158,158,Bart Bryant,91,-0.12,-9.241,77,2005,sg_around_green
159,159,Tom Byrum,83,-0.123,-9.362,76,2005,sg_around_green
160,160,Kirk Triplett,55,-0.124,-5.437,44,2005,sg_around_green
161,161,Steve Jones,56,-0.126,-5.81,46,2005,sg_around_green
162,162,Scott McCarron,78,-0.146,-8.896,61,2005,sg_around_green
163,163,Olin Browne,99,-0.16,-13.398,84,2005,sg_around_green
164,164,Brendan Jones,81,-0.161,-11.771,73,2005,sg_around_green
T165,T165,Bo Van Pelt,112,-0.163,-15.168,93,2005,sg_around_green
T165,T165,Nick Watney,91,-0.163,-13.074,80,2005,sg_around_green
T167,T167,D.J. Brigman,76,-0.169,-10.473,62,2005,sg_around_green
T167,T167,Lucas Glover,88,-0.169,-13.313,79,2005,sg_around_green
T169,T169,Robert Allenby,95,-0.17,-12.393,73,2005,sg_around_green
T169,T169,John Cook,72,-0.17,-10.038,59,2005,sg_around_green
171,171,Joey Sindelar,104,-0.172,-16.978,99,2005,sg_around_green
172,172,Craig Perks,67,-0.173,-10.186,59,2005,sg_around_green
173,173,Mark Hensby,70,-0.179,-8.961,50,2005,sg_around_green
174,174,Rob Rashell,65,-0.181,-9.976,55,2005,sg_around_green
175,175,Brandt Jobe,96,-0.186,-15.225,82,2005,sg_around_green
176,176,Jeff Maggert,79,-0.193,-11.552,60,2005,sg_around_green
177,177,Mark Calcavecchia,92,-0.204,-15.715,77,2005,sg_around_green
178,178,Scott Hend,75,-0.215,-13.955,65,2005,sg_around_green
179,179,Chris Smith,93,-0.223,-19.19,86,2005,sg_around_green
180,180,Shaun Micheel,81,-0.226,-14.468,64,2005,sg_around_green
181,181,Robert Gamez,91,-0.232,-18.813,81,2005,sg_around_green
182,182,Harrison Frazar,105,-0.234,-21.984,94,2005,sg_around_green
183,183,Tom Gillis,77,-0.237,-16.352,69,2005,sg_around_green
184,184,John Huston,90,-0.243,-19.434,80,2005,sg_around_green
185,185,Ben Curtis,65,-0.251,-12.562,50,2005,sg_around_green
186,186,D.A. Points,94,-0.254,-21.048,83,2005,sg_around_green
187,187,Tag Ridings,93,-0.267,-22.441,84,2005,sg_around_green
188,188,Roland Thatcher,75,-0.272,-18.507,68,2005,sg_around_green
189,189,Hank Kuehne,84,-0.275,-20.591,75,2005,sg_around_green
190,190,Todd Hamilton,94,-0.31,-23.258,75,2005,sg_around_green
191,191,Patrick Sheehan,114,-0.321,-31.112,97,2005,sg_around_green
192,192,Hunter Mahan,103,-0.323,-30.063,93,2005,sg_around_green
193,193,Sean O'Hair,103,-0.324,-27.87,86,2005,sg_around_green
194,194,Joey Snyder III,102,-0.349,-32.081,92,2005,sg_around_green
195,195,Charles Warren,89,-0.352,-28.475,81,2005,sg_around_green
196,196,Ian Poulter,62,-0.37,-13.311,36,2005,sg_around_green
197,197,Ryan Palmer,101,-0.372,-30.091,81,2005,sg_around_green
198,198,Mario Tiziani,67,-0.384,-23.406,61,2005,sg_around_green
199,199,Brett Wetterich,76,-0.386,-26.223,68,2005,sg_around_green
200,200,Lee Westwood,50,-0.395,-13.032,33,2005,sg_around_green
201,201,Kevin Stadler,96,-0.4,-33.171,83,2005,sg_around_green
202,202,Bradley Hughes,52,-0.613,-30.06,49,2005,sg_around_green
